Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1066.0,1103.0,0.284,0.046,242.94,1.4,0.0,0.0,1.0
171.0,1315.0,0.5,0.322,234.92,2.4,1.0,1.0,0.0
1337.0,148.0,0.338,0.248,242.02,1.6,0.0,2.0,1.0
1263.0,533.0,0.178,0.0,241.0,0.8,0.0,0.0,0.0
639.0,1114.0,0.728,0.0,242.35,3.4,0.0,0.0,7.0
27.0,190.0,2.212,0.148,237.89,9.2,0.0,0.0,18.0
135.0,366.0,0.332,0.114,238.32,1.4,0.0,0.0,0.0
753.0,318.0,0.62,0.066,244.64,2.6,0.0,0.0,0.0
404.0,1085.0,1.406,0.076,239.17,5.8,0.0,2.0,18.0
811.0,903.0,1.508,0.078,237.89,6.4,0.0,0.0,17.0
708.0,434.0,0.754,0.116,241.9,3.2,0.0,0.0,0.0
958.0,184.0,0.402,0.276,242.82,2.0,1.0,1.0,1.0
329.0,1075.0,1.626,0.092,240.18,6.8,0.0,0.0,18.0
12.0,1240.0,1.676,0.0,243.96,6.8,0.0,0.0,18.0
952.0,34.0,0.16,0.0,244.05,0.6,0.0,0.0,0.0
768.0,319.0,0.262,0.046,244.87,1.2,0.0,0.0,0.0
1015.0,108.0,1.77,0.286,239.06,7.6,0.0,0.0,23.0
250.0,949.0,0.246,0.0,239.8,1.2,1.0,0.0,0.0
537.0,36.0,1.254,0.09,233.76,5.2,0.0,0.0,17.0
378.0,166.0,3.492,0.472,233.06,15.0,1.0,2.0,17.0
1426.0,1355.0,1.73,0.212,237.05,7.2,1.0,0.0,0.0
938.0,1019.0,0.566,0.522,239.85,3.2,0.0,2.0,1.0
621.0,1238.0,0.162,0.142,241.56,0.8,0.0,1.0,0.0
1260.0,60.0,2.862,0.266,238.19,12.6,17.0,0.0,18.0
992.0,1037.0,1.958,0.344,240.65,9.4,1.0,23.0,0.0
1247.0,1231.0,2.418,0.172,239.81,10.0,1.0,1.0,18.0
1028.0,421.0,0.228,0.0,244.51,0.8,0.0,0.0,1.0
994.0,165.0,0.514,0.342,240.76,2.6,0.0,1.0,1.0
515.0,251.0,2.266,0.252,238.15,9.6,0.0,0.0,1.0
288.0,980.0,1.526,0.0,238.32,6.4,0.0,0.0,17.0
173.0,1115.0,0.34,0.186,232.73,1.6,0.0,0.0,0.0
1419.0,262.0,1.58,0.0,242.17,6.4,2.0,0.0,0.0
135.0,661.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
210.0,140.0,4.416,0.536,236.61,18.8,38.0,1.0,17.0
373.0,767.0,0.238,0.0,248.34,1.0,0.0,0.0,0.0
787.0,1031.0,1.78,0.054,239.95,7.4,0.0,0.0,18.0
280.0,1350.0,1.422,0.28,239.01,6.0,0.0,1.0,17.0
1244.0,1160.0,1.45,0.082,245.22,5.8,0.0,1.0,19.0
913.0,633.0,0.156,0.0,242.78,0.8,0.0,0.0,1.0
465.0,983.0,1.334,0.05,238.35,5.6,0.0,0.0,17.0
480.0,1425.0,0.252,0.0,244.14,1.0,0.0,0.0,1.0
1277.0,804.0,0.312,0.092,243.47,1.4,0.0,0.0,1.0
942.0,875.0,1.228,0.0,241.24,5.0,0.0,0.0,19.0
769.0,1374.0,0.52,0.066,244.07,2.2,0.0,2.0,0.0
228.0,1318.0,1.314,0.198,231.63,5.6,1.0,0.0,17.0
1358.0,329.0,1.762,0.088,237.74,7.4,0.0,0.0,18.0
650.0,830.0,2.364,0.09,235.83,10.0,0.0,0.0,18.0
314.0,701.0,0.402,0.05,239.31,2.0,0.0,0.0,0.0
36.0,10.0,4.362,0.202,235.25,18.4,0.0,36.0,17.0
1066.0,539.0,0.496,0.354,244.69,2.4,0.0,2.0,1.0
1144.0,880.0,2.062,0.0,244.1,8.4,0.0,0.0,19.0
961.0,207.0,0.208,0.102,240.16,1.0,0.0,0.0,1.0
244.0,1421.0,0.204,0.14,241.87,1.0,0.0,0.0,0.0
1185.0,61.0,0.772,0.236,242.03,3.4,0.0,0.0,0.0
414.0,676.0,0.398,0.208,243.54,1.8,0.0,0.0,0.0
1362.0,703.0,0.264,0.066,239.87,1.2,0.0,1.0,1.0
545.0,874.0,1.476,0.19,238.11,6.2,0.0,1.0,18.0
1327.0,524.0,0.338,0.238,240.35,1.6,0.0,2.0,0.0
308.0,843.0,0.918,0.088,241.96,3.8,0.0,0.0,0.0
861.0,1406.0,1.706,0.23,239.23,7.2,0.0,0.0,18.0
247.0,1007.0,1.428,0.216,240.92,6.0,0.0,0.0,18.0
711.0,642.0,0.396,0.198,243.01,1.8,0.0,1.0,0.0
1075.0,223.0,1.578,0.0,234.81,6.6,0.0,0.0,0.0
155.0,306.0,1.906,0.278,235.75,8.0,1.0,2.0,17.0
333.0,850.0,2.154,0.134,242.2,8.8,0.0,0.0,18.0
235.0,81.0,0.2,0.066,235.33,0.8,0.0,0.0,0.0
1104.0,858.0,0.652,0.0,248.28,2.6,0.0,0.0,0.0
113.0,1103.0,0.476,0.076,239.01,2.2,0.0,0.0,0.0
781.0,1126.0,1.476,0.15,246.11,6.0,0.0,0.0,18.0
293.0,1287.0,0.412,0.182,239.93,1.8,0.0,0.0,0.0
507.0,783.0,0.366,0.126,242.5,1.6,0.0,0.0,0.0
1289.0,1407.0,0.342,0.246,242.86,1.6,0.0,0.0,0.0
316.0,241.0,0.2,0.0,238.53,0.8,0.0,0.0,0.0
791.0,828.0,2.136,0.15,240.64,8.8,0.0,0.0,18.0
119.0,475.0,0.236,0.0,239.48,1.2,0.0,0.0,0.0
216.0,451.0,0.124,0.0,238.15,0.6,0.0,0.0,0.0
532.0,555.0,0.236,0.114,243.72,1.0,0.0,2.0,1.0
136.0,1042.0,2.162,0.162,231.12,9.4,0.0,0.0,16.0
786.0,104.0,1.466,0.396,240.02,6.2,0.0,1.0,0.0
782.0,209.0,2.634,0.11,241.18,10.8,0.0,0.0,18.0
749.0,699.0,0.214,0.0,246.98,0.8,0.0,0.0,0.0
324.0,727.0,0.304,0.078,241.39,1.2,0.0,0.0,0.0
94.0,137.0,5.922,0.392,231.85,25.6,36.0,38.0,0.0
1092.0,743.0,0.328,0.13,247.72,1.4,0.0,1.0,1.0
836.0,1189.0,1.534,0.2,241.43,6.4,0.0,0.0,17.0
104.0,1213.0,1.642,0.22,240.32,6.8,0.0,1.0,18.0
62.0,255.0,2.494,0.076,237.54,10.4,0.0,0.0,17.0
1240.0,387.0,0.34,0.08,242.7,1.4,0.0,0.0,0.0
119.0,517.0,0.214,0.0,239.35,0.8,0.0,0.0,0.0
995.0,1006.0,0.868,0.056,238.3,3.6,0.0,2.0,0.0
476.0,868.0,1.488,0.248,239.67,6.2,0.0,2.0,0.0
1308.0,814.0,0.324,0.24,242.66,1.6,0.0,0.0,1.0
585.0,794.0,0.338,0.242,240.75,1.6,0.0,1.0,0.0
257.0,636.0,0.112,0.0,242.86,0.6,0.0,0.0,0.0
1008.0,848.0,1.316,0.104,239.76,6.0,0.0,0.0,0.0
607.0,826.0,0.186,0.146,239.16,1.0,0.0,0.0,0.0
540.0,154.0,2.518,0.212,236.93,10.6,1.0,0.0,28.0
1120.0,208.0,2.832,0.0,244.08,11.6,0.0,0.0,19.0
1205.0,228.0,0.356,0.05,241.31,1.4,0.0,0.0,1.0
1385.0,224.0,1.978,0.154,241.8,8.2,0.0,0.0,1.0
1332.0,1295.0,0.156,0.0,241.67,0.6,0.0,0.0,1.0
1348.0,50.0,0.172,0.0,239.81,0.8,0.0,0.0,0.0
702.0,553.0,0.294,0.058,245.53,1.2,0.0,0.0,0.0
586.0,1222.0,0.268,0.0,240.7,1.0,0.0,0.0,0.0
538.0,823.0,0.23,0.0,239.98,1.0,0.0,0.0,0.0
431.0,28.0,2.144,0.42,240.04,9.2,0.0,23.0,0.0
829.0,1311.0,0.372,0.116,245.34,1.6,0.0,0.0,0.0
765.0,448.0,0.336,0.088,246.65,1.4,0.0,2.0,0.0
610.0,109.0,0.082,0.0,241.75,0.2,0.0,0.0,0.0
1370.0,669.0,0.144,0.0,241.23,0.6,0.0,0.0,1.0
1287.0,1285.0,0.152,0.0,240.27,0.6,0.0,0.0,1.0
120.0,170.0,0.218,0.132,238.91,1.0,0.0,0.0,0.0
1202.0,135.0,3.212,0.26,238.64,13.4,0.0,0.0,18.0
423.0,1310.0,3.358,0.0,235.56,14.2,0.0,32.0,17.0
282.0,1038.0,0.266,0.21,237.58,1.4,0.0,1.0,0.0
1362.0,205.0,2.336,0.0,241.02,9.6,0.0,0.0,1.0
436.0,1040.0,0.212,0.0,239.39,0.8,0.0,0.0,0.0
243.0,392.0,2.5,0.102,238.08,10.4,0.0,0.0,18.0
1356.0,1138.0,1.598,0.272,236.57,6.8,0.0,1.0,18.0
196.0,865.0,1.358,0.198,239.63,5.6,0.0,0.0,18.0
612.0,295.0,0.178,0.154,241.65,0.8,0.0,0.0,1.0
991.0,1290.0,0.264,0.1,242.62,1.2,0.0,1.0,0.0
1343.0,1260.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
55.0,1355.0,0.322,0.132,246.53,1.4,0.0,0.0,0.0
1196.0,599.0,0.242,0.0,244.5,1.0,0.0,0.0,1.0
1273.0,1249.0,0.262,0.102,240.93,1.2,0.0,0.0,0.0
1183.0,632.0,0.314,0.116,242.15,1.4,0.0,1.0,1.0
833.0,288.0,2.404,0.0,240.97,10.0,0.0,0.0,0.0
855.0,752.0,0.3,0.0,244.28,1.2,0.0,0.0,1.0
802.0,742.0,1.416,0.086,243.45,5.8,0.0,0.0,18.0
518.0,1095.0,0.426,0.322,240.09,2.2,0.0,2.0,1.0
697.0,299.0,1.684,0.094,245.16,6.8,2.0,0.0,18.0
141.0,944.0,3.366,0.154,229.75,14.6,0.0,2.0,17.0
916.0,1358.0,0.138,0.0,242.2,0.6,0.0,0.0,1.0
803.0,1349.0,0.302,0.1,243.24,1.2,0.0,2.0,0.0
931.0,833.0,2.11,0.384,242.48,9.2,0.0,2.0,0.0
268.0,313.0,1.722,0.052,239.74,7.2,0.0,0.0,0.0
1364.0,856.0,1.66,0.072,238.99,7.0,0.0,2.0,18.0
1167.0,779.0,0.324,0.056,242.2,1.4,0.0,0.0,0.0
1288.0,282.0,0.262,0.118,241.27,1.2,0.0,0.0,0.0
782.0,778.0,0.224,0.048,245.67,1.0,0.0,0.0,0.0
1407.0,185.0,1.56,0.0,242.82,6.4,0.0,2.0,1.0
1244.0,924.0,1.362,0.066,241.84,5.6,0.0,0.0,19.0
531.0,291.0,0.376,0.0,242.22,1.8,0.0,0.0,1.0
848.0,6.0,0.788,0.296,239.55,3.6,0.0,2.0,1.0
699.0,1041.0,1.432,0.06,242.33,5.8,0.0,2.0,17.0
1077.0,1102.0,1.794,0.4,238.5,7.6,0.0,1.0,18.0
846.0,876.0,3.802,0.054,237.68,16.0,38.0,0.0,18.0
171.0,869.0,1.308,0.166,231.74,5.6,0.0,1.0,17.0
809.0,602.0,0.358,0.092,245.16,1.6,0.0,0.0,0.0
1155.0,1130.0,0.408,0.068,244.01,1.8,0.0,0.0,1.0
732.0,311.0,1.74,0.0,239.85,7.2,1.0,0.0,17.0
1043.0,433.0,0.416,0.22,244.12,1.8,0.0,2.0,1.0
303.0,449.0,0.29,0.072,241.49,1.2,0.0,0.0,0.0
845.0,245.0,5.868,0.196,237.62,24.8,37.0,0.0,17.0
1349.0,887.0,1.256,0.0,242.0,5.2,0.0,0.0,19.0
505.0,762.0,0.264,0.0,244.56,1.0,0.0,0.0,1.0
555.0,1415.0,0.26,0.084,241.6,1.2,0.0,0.0,1.0
812.0,1333.0,1.408,0.058,242.85,5.8,0.0,0.0,18.0
291.0,433.0,0.284,0.048,241.78,1.2,0.0,0.0,0.0
1016.0,561.0,0.226,0.122,242.49,1.0,0.0,0.0,1.0
741.0,124.0,1.606,0.086,242.95,6.6,0.0,0.0,0.0
284.0,756.0,0.208,0.048,238.8,0.8,0.0,0.0,0.0
520.0,1204.0,0.266,0.134,239.24,1.2,0.0,0.0,1.0
129.0,215.0,4.34,0.142,229.64,18.8,35.0,2.0,17.0
347.0,120.0,2.814,0.0,240.16,11.6,0.0,0.0,18.0
1.0,1321.0,3.156,0.126,241.89,13.0,1.0,0.0,18.0
1073.0,434.0,0.23,0.0,244.89,0.8,0.0,0.0,0.0
503.0,500.0,0.42,0.224,243.21,1.8,0.0,0.0,1.0
219.0,718.0,0.246,0.102,234.86,1.2,0.0,1.0,0.0
686.0,287.0,0.52,0.08,242.07,2.4,0.0,0.0,0.0
59.0,339.0,1.34,0.0,243.63,5.4,0.0,0.0,18.0
408.0,1090.0,2.828,0.084,237.36,12.0,0.0,0.0,17.0
508.0,1041.0,0.254,0.0,240.43,1.0,0.0,0.0,1.0
42.0,222.0,2.148,0.08,237.78,9.0,0.0,0.0,18.0
141.0,247.0,2.512,0.16,228.7,11.0,0.0,0.0,16.0
21.0,471.0,0.24,0.0,240.18,1.0,0.0,0.0,0.0
401.0,148.0,2.656,0.048,233.24,11.4,0.0,0.0,0.0
653.0,1219.0,0.286,0.0,239.22,1.2,0.0,0.0,1.0
1375.0,1131.0,0.16,0.058,239.79,0.8,0.0,0.0,1.0
1082.0,720.0,0.334,0.128,244.59,1.4,0.0,0.0,1.0
464.0,584.0,1.462,0.096,246.86,5.8,0.0,0.0,19.0
681.0,811.0,0.476,0.314,243.28,2.2,0.0,1.0,0.0
663.0,675.0,0.44,0.23,240.43,2.0,0.0,2.0,1.0
1350.0,528.0,0.288,0.068,241.05,1.4,0.0,0.0,0.0
523.0,472.0,0.728,0.198,239.39,3.4,0.0,0.0,7.0
356.0,342.0,1.61,0.262,241.29,6.6,0.0,0.0,0.0
500.0,1191.0,2.002,0.314,241.89,8.2,0.0,1.0,18.0
1401.0,318.0,0.82,0.246,243.77,3.4,0.0,1.0,1.0
1272.0,358.0,0.366,0.24,243.15,1.8,0.0,0.0,1.0
629.0,1351.0,0.242,0.13,241.49,1.0,0.0,0.0,0.0
1121.0,227.0,2.348,0.17,241.81,9.6,0.0,0.0,19.0
635.0,1158.0,0.34,0.23,240.59,1.6,0.0,1.0,0.0
226.0,814.0,1.296,0.204,236.18,5.4,0.0,0.0,17.0
591.0,999.0,2.632,0.09,235.44,11.2,37.0,2.0,0.0
653.0,1436.0,0.346,0.148,241.33,1.4,0.0,0.0,1.0
619.0,844.0,0.452,0.114,240.17,1.8,0.0,0.0,0.0
739.0,1189.0,1.47,0.106,244.46,6.0,0.0,0.0,19.0
145.0,1379.0,0.204,0.094,237.46,1.0,0.0,0.0,0.0
1127.0,938.0,1.352,0.0,243.11,5.4,0.0,0.0,19.0
923.0,50.0,0.234,0.0,239.55,1.2,0.0,0.0,1.0
1402.0,807.0,1.56,0.158,239.88,6.4,0.0,1.0,18.0
823.0,1029.0,1.36,0.0,244.47,5.6,0.0,0.0,18.0
83.0,1048.0,1.93,0.218,237.56,8.2,0.0,1.0,17.0
896.0,8.0,1.766,0.318,239.62,7.4,0.0,1.0,18.0
395.0,225.0,1.538,0.058,237.85,6.4,0.0,1.0,0.0
795.0,751.0,0.318,0.058,244.6,1.2,0.0,0.0,0.0
1349.0,259.0,0.862,0.0,239.57,3.6,0.0,1.0,1.0
859.0,670.0,0.54,0.31,243.61,2.6,0.0,1.0,0.0
921.0,1077.0,1.296,0.092,239.86,5.4,0.0,0.0,19.0
468.0,225.0,3.38,0.056,239.74,14.0,0.0,0.0,18.0
1421.0,1182.0,1.764,0.178,237.41,7.4,0.0,1.0,18.0
1063.0,253.0,1.214,0.048,238.72,5.0,1.0,0.0,1.0
518.0,49.0,0.448,0.178,238.72,2.0,0.0,0.0,1.0
364.0,745.0,0.312,0.108,245.14,1.4,0.0,2.0,0.0
470.0,678.0,0.324,0.094,242.96,1.4,0.0,0.0,0.0
1360.0,988.0,1.44,0.046,238.59,6.0,0.0,0.0,18.0
256.0,540.0,0.228,0.138,241.9,1.2,0.0,1.0,0.0
394.0,1366.0,0.494,0.092,241.6,2.2,0.0,0.0,0.0
726.0,860.0,2.112,0.0,239.44,9.0,1.0,0.0,17.0
1230.0,604.0,1.108,0.19,241.91,4.8,0.0,0.0,7.0
784.0,1418.0,2.282,0.438,240.69,9.6,1.0,2.0,18.0
709.0,319.0,1.698,0.068,242.15,7.0,1.0,0.0,0.0
1305.0,748.0,0.994,0.316,239.92,4.4,0.0,0.0,12.0
558.0,1127.0,0.374,0.214,239.2,1.8,0.0,0.0,1.0
1003.0,1171.0,0.77,0.102,243.24,3.2,0.0,0.0,1.0
685.0,346.0,0.588,0.182,240.85,2.8,0.0,0.0,0.0
391.0,77.0,1.41,0.154,236.8,6.0,0.0,1.0,0.0
1016.0,1082.0,1.72,0.19,238.27,7.2,0.0,6.0,18.0
490.0,741.0,1.372,0.0,243.14,5.6,0.0,0.0,19.0
73.0,216.0,0.22,0.0,243.03,0.8,0.0,0.0,0.0
1049.0,227.0,2.616,0.098,240.49,11.4,0.0,0.0,0.0
1225.0,204.0,1.606,0.16,239.87,6.6,0.0,1.0,18.0
423.0,155.0,0.216,0.0,240.09,0.8,0.0,0.0,0.0
839.0,994.0,1.328,0.0,239.37,5.4,0.0,0.0,18.0
34.0,1107.0,0.282,0.082,240.73,1.4,0.0,0.0,0.0
180.0,347.0,1.834,0.22,242.34,7.6,2.0,1.0,18.0
616.0,360.0,0.146,0.114,244.44,0.6,0.0,0.0,0.0
792.0,291.0,0.306,0.056,243.28,1.2,0.0,0.0,0.0
1071.0,332.0,1.542,0.12,241.44,6.4,0.0,0.0,1.0
1124.0,1359.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
934.0,1235.0,0.866,0.128,241.42,3.6,0.0,0.0,13.0
213.0,1289.0,0.22,0.096,233.25,1.0,0.0,0.0,0.0
784.0,1124.0,2.06,0.22,240.08,8.6,0.0,0.0,17.0
130.0,715.0,0.202,0.09,234.33,1.0,0.0,0.0,0.0
894.0,955.0,1.182,0.056,229.15,5.0,0.0,0.0,17.0
1263.0,367.0,0.546,0.228,242.52,2.4,0.0,0.0,1.0
946.0,896.0,0.388,0.124,241.16,1.6,0.0,1.0,1.0
775.0,289.0,1.57,0.108,241.03,6.4,0.0,0.0,18.0
1263.0,84.0,0.438,0.196,241.68,2.0,0.0,0.0,1.0
190.0,591.0,0.208,0.116,242.25,1.0,0.0,1.0,0.0
1108.0,597.0,0.448,0.274,248.18,2.0,0.0,0.0,0.0
302.0,894.0,0.266,0.0,240.49,1.0,0.0,0.0,0.0
174.0,1097.0,1.546,0.276,233.39,6.6,0.0,2.0,17.0
520.0,264.0,3.378,0.156,240.17,14.0,38.0,2.0,1.0
1268.0,912.0,0.304,0.084,243.17,1.4,0.0,0.0,1.0
174.0,1068.0,4.312,0.066,230.22,18.8,0.0,53.0,16.0
1094.0,42.0,3.976,0.084,242.15,16.4,0.0,1.0,19.0
453.0,1226.0,1.268,0.06,239.51,5.2,0.0,0.0,18.0
1184.0,717.0,0.35,0.144,246.44,1.4,0.0,0.0,0.0
770.0,733.0,0.45,0.24,246.11,2.0,0.0,2.0,0.0
217.0,1413.0,0.562,0.374,232.94,2.8,0.0,1.0,0.0
921.0,1094.0,3.726,0.146,237.39,15.6,0.0,39.0,18.0
990.0,747.0,0.276,0.078,242.19,1.2,0.0,0.0,1.0
1026.0,889.0,1.522,0.124,238.02,6.4,0.0,0.0,18.0
136.0,911.0,0.37,0.22,236.84,1.8,0.0,1.0,0.0
542.0,1064.0,1.296,0.05,239.02,5.4,0.0,0.0,18.0
1246.0,475.0,0.344,0.076,242.83,1.4,0.0,0.0,0.0
113.0,138.0,0.214,0.0,240.19,0.8,0.0,0.0,0.0
790.0,40.0,1.668,0.0,242.8,6.8,0.0,0.0,0.0
334.0,1387.0,0.422,0.0,243.55,2.0,0.0,0.0,0.0
1.0,459.0,3.766,0.208,239.13,15.6,0.0,0.0,0.0
876.0,321.0,0.428,0.136,243.07,1.8,0.0,0.0,0.0
118.0,389.0,0.364,0.204,240.2,1.6,0.0,1.0,0.0
682.0,1069.0,0.208,0.054,240.46,0.8,0.0,0.0,0.0
829.0,1280.0,0.39,0.132,246.23,1.8,0.0,0.0,0.0
948.0,1380.0,0.946,0.34,242.16,4.2,0.0,1.0,11.0
1177.0,850.0,0.44,0.0,243.93,1.8,0.0,0.0,0.0
856.0,529.0,0.456,0.232,242.91,2.2,0.0,1.0,0.0
1381.0,240.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
229.0,851.0,0.102,0.0,236.49,0.4,0.0,0.0,0.0
483.0,974.0,3.924,0.052,234.03,16.6,37.0,0.0,17.0
560.0,566.0,0.384,0.33,239.74,2.0,0.0,2.0,0.0
875.0,1044.0,0.366,0.0,242.56,1.6,0.0,0.0,1.0
422.0,1364.0,0.232,0.0,243.8,1.0,0.0,0.0,0.0
591.0,1358.0,0.584,0.226,240.17,2.8,0.0,0.0,0.0
649.0,1050.0,1.306,0.094,240.81,5.4,0.0,1.0,19.0
1077.0,1428.0,0.216,0.0,240.19,0.8,0.0,0.0,1.0
1037.0,543.0,1.304,0.066,240.69,5.4,0.0,0.0,18.0
797.0,381.0,1.038,0.092,243.41,4.4,0.0,0.0,0.0
327.0,886.0,1.522,0.176,237.77,6.4,0.0,2.0,17.0
141.0,474.0,0.304,0.232,236.62,1.6,0.0,2.0,0.0
308.0,1049.0,1.786,0.282,241.61,7.4,0.0,0.0,18.0
1055.0,347.0,0.41,0.238,244.2,1.8,0.0,1.0,0.0
703.0,823.0,3.04,0.134,237.25,12.8,0.0,0.0,18.0
1081.0,855.0,2.37,0.092,241.6,9.8,0.0,0.0,19.0
876.0,938.0,2.66,0.056,239.57,12.0,0.0,18.0,19.0
1050.0,916.0,0.392,0.202,240.12,1.8,0.0,0.0,1.0
1348.0,866.0,1.49,0.06,239.94,6.2,0.0,0.0,18.0
384.0,99.0,0.542,0.0,237.29,2.4,0.0,0.0,0.0
673.0,670.0,0.37,0.09,242.05,1.6,0.0,0.0,1.0
518.0,169.0,1.568,0.164,239.57,6.6,0.0,0.0,18.0
402.0,892.0,1.514,0.08,236.5,6.4,1.0,0.0,17.0
812.0,536.0,0.372,0.104,246.38,1.6,0.0,0.0,0.0
554.0,892.0,0.136,0.0,239.25,0.6,0.0,0.0,1.0
1002.0,736.0,0.172,0.058,241.86,0.8,0.0,1.0,0.0
1408.0,121.0,2.704,0.362,239.57,11.4,0.0,18.0,1.0
1192.0,655.0,0.352,0.112,243.34,1.6,0.0,0.0,0.0
698.0,525.0,0.372,0.064,245.31,1.6,0.0,0.0,0.0
244.0,1391.0,0.102,0.0,240.33,0.4,0.0,0.0,0.0
344.0,482.0,0.328,0.114,244.36,1.4,0.0,0.0,0.0
579.0,1281.0,2.076,0.0,236.82,9.8,29.0,0.0,1.0
946.0,1205.0,0.494,0.236,243.41,2.2,0.0,0.0,1.0
7.0,338.0,3.008,0.296,241.35,13.2,0.0,0.0,0.0
528.0,1063.0,1.608,0.066,235.78,6.8,0.0,0.0,18.0
1095.0,927.0,2.386,0.244,242.88,9.8,0.0,0.0,19.0
727.0,617.0,0.3,0.076,247.16,1.2,0.0,1.0,0.0
259.0,1072.0,0.574,0.286,234.35,2.8,0.0,0.0,0.0
43.0,206.0,3.258,0.0,235.48,13.8,1.0,0.0,17.0
856.0,264.0,1.01,0.122,241.66,4.2,0.0,0.0,1.0
694.0,957.0,1.508,0.0,236.98,6.2,0.0,0.0,17.0
756.0,16.0,2.892,0.368,237.76,12.2,1.0,0.0,18.0
470.0,1008.0,2.382,0.182,237.91,10.4,0.0,0.0,17.0
362.0,1171.0,1.514,0.0,241.05,6.4,0.0,0.0,17.0
1423.0,697.0,0.264,0.0,241.63,1.0,0.0,0.0,1.0
1428.0,907.0,1.52,0.078,239.76,6.2,0.0,0.0,17.0
990.0,1031.0,0.352,0.212,241.64,1.6,0.0,0.0,0.0
855.0,541.0,0.406,0.11,244.59,1.8,0.0,0.0,1.0
865.0,914.0,1.472,0.054,242.53,6.0,0.0,0.0,19.0
1227.0,876.0,0.44,0.232,244.2,2.0,0.0,0.0,1.0
78.0,677.0,0.3,0.11,242.54,1.2,0.0,1.0,0.0
748.0,1059.0,2.44,0.234,240.27,10.8,0.0,8.0,18.0
713.0,255.0,2.688,0.232,238.77,11.2,0.0,1.0,18.0
1032.0,1174.0,1.348,0.06,240.81,5.6,0.0,0.0,19.0
388.0,135.0,1.45,0.0,238.81,6.2,0.0,0.0,0.0
1375.0,569.0,0.146,0.056,240.88,0.6,0.0,0.0,0.0
1246.0,240.0,2.324,0.178,234.19,9.8,1.0,0.0,18.0
1086.0,260.0,2.34,0.084,240.85,9.6,0.0,0.0,19.0
17.0,575.0,0.468,0.168,246.13,2.0,0.0,0.0,0.0
27.0,800.0,1.946,0.234,243.24,8.0,0.0,0.0,18.0
847.0,400.0,0.436,0.212,245.03,2.0,0.0,2.0,1.0
723.0,1048.0,1.396,0.0,243.81,5.6,0.0,0.0,19.0
632.0,251.0,4.21,0.402,238.39,17.6,0.0,38.0,0.0
1110.0,119.0,3.328,0.332,240.01,14.4,0.0,29.0,1.0
489.0,115.0,0.976,0.22,240.51,4.2,0.0,0.0,10.0
1397.0,308.0,2.066,0.09,243.48,8.4,0.0,1.0,19.0
284.0,547.0,0.298,0.086,240.23,1.2,0.0,0.0,0.0
1088.0,398.0,0.372,0.156,245.1,1.6,0.0,0.0,1.0
635.0,1060.0,0.344,0.314,238.53,1.8,0.0,0.0,0.0
1148.0,1430.0,1.1,0.51,240.8,5.0,0.0,1.0,0.0
1126.0,525.0,0.248,0.0,244.12,1.0,0.0,0.0,1.0
863.0,341.0,0.484,0.234,244.21,2.2,0.0,1.0,1.0
515.0,1166.0,0.32,0.232,240.08,1.6,0.0,0.0,1.0
62.0,1014.0,0.328,0.118,239.99,1.4,0.0,1.0,0.0
48.0,1112.0,1.292,0.0,240.05,5.4,0.0,0.0,17.0
392.0,492.0,0.512,0.064,242.65,2.2,0.0,0.0,0.0
764.0,773.0,0.296,0.05,248.61,1.2,0.0,0.0,0.0
1143.0,1166.0,1.406,0.07,244.56,5.6,0.0,0.0,19.0
1257.0,993.0,1.658,0.344,237.02,7.0,0.0,0.0,18.0
222.0,935.0,1.316,0.11,235.7,5.6,1.0,0.0,17.0
546.0,598.0,0.32,0.246,238.55,1.6,0.0,2.0,1.0
1004.0,1096.0,1.402,0.204,238.4,5.8,0.0,0.0,18.0
951.0,1214.0,0.836,0.128,240.47,3.4,0.0,0.0,12.0
1039.0,151.0,1.8,0.0,240.86,7.4,0.0,0.0,1.0
402.0,696.0,0.432,0.096,243.88,1.8,0.0,0.0,0.0
448.0,588.0,0.268,0.0,243.93,1.2,0.0,0.0,0.0
1001.0,665.0,0.134,0.0,243.53,0.6,0.0,0.0,0.0
1286.0,14.0,0.54,0.374,240.02,2.6,0.0,2.0,1.0
1218.0,8.0,1.442,0.054,240.77,6.0,0.0,1.0,18.0
890.0,279.0,0.598,0.108,239.62,2.4,0.0,1.0,0.0
392.0,329.0,4.34,0.08,239.39,18.2,0.0,0.0,18.0
768.0,1325.0,0.342,0.072,248.6,1.4,0.0,0.0,0.0
1329.0,33.0,0.154,0.0,240.22,0.6,0.0,0.0,0.0
384.0,1056.0,1.774,0.0,237.64,7.4,0.0,0.0,17.0
799.0,140.0,4.424,0.162,235.7,18.6,37.0,0.0,17.0
1267.0,1208.0,0.35,0.204,240.87,1.6,0.0,0.0,1.0
319.0,793.0,0.208,0.0,243.48,0.8,0.0,0.0,0.0
1233.0,208.0,3.262,0.418,238.78,13.8,1.0,1.0,26.0
993.0,137.0,1.65,0.226,240.76,6.8,0.0,0.0,19.0
447.0,183.0,2.66,0.168,237.52,11.2,0.0,0.0,18.0
